benchmark,KNN largest,KNN mean,KNN median,CBLOF,LOF,FeatureBagging,HBOS,IForest,MCD,OCSVM,PCA
skin_benchmark_1383.csv,0.684041812865497,0.6569625730994153,0.6565672514619882,0.7048023391812865,0.4882298245614035,0.49936959064327485,0.38871725146198827,0.4938333333333333,0.5953766081871344,0.25294444444444447,0.4253029239766082
skin_benchmark_1384.csv,0.6849321637426901,0.6752719298245614,0.6693380116959065,0.6472438596491228,0.5009649122807018,0.4887807017543859,0.4109748538011696,0.41458304093567255,0.5547479532163743,0.2494204678362573,0.20422514619883042
skin_benchmark_1385.csv,0.6832169590643274,0.6447508771929824,0.6253619883040935,0.6631087719298246,0.4851204678362573,0.4896900584795322,0.3860342105263158,0.4074561403508771,0.5888701754385964,0.23307894736842108,0.21375730994152048
skin_benchmark_1386.csv,0.6649067251461989,0.6456190058479532,0.6313619883040935,0.7526119883040935,0.4726213450292398,0.5435880116959064,0.3695257309941521,0.438243567251462,0.554841812865497,0.25358684210526317,0.21510380116959066
skin_benchmark_1387.csv,0.676843567251462,0.6610356725146198,0.645993567251462,0.6593853801169591,0.45561754385964914,0.48527602339181286,0.3904640350877194,0.41128713450292403,0.5904695906432748,0.2458029239766082,0.20477076023391813
skin_benchmark_1388.csv,0.6912581871345029,0.660259649122807,0.6544608187134503,0.626006432748538,0.49723099415204686,0.4730175438596491,0.3696941520467836,0.39109824561403506,0.5712263157894737,0.23346023391812867,0.39069239766081876
skin_benchmark_1389.csv,0.6877122807017544,0.6589040935672515,0.6419666666666667,0.5475415204678362,0.4699643274853801,0.5043485380116959,0.40949970760233917,0.4018415204678362,0.5676684210526316,0.24306959064327485,0.4069327485380117
skin_benchmark_1390.csv,0.7204766081871345,0.686387134502924,0.6742271929824561,0.686621052631579,0.4674812865497076,0.49683274853801174,0.38156754385964914,0.45246842105263163,0.5493421052631579,0.22685204678362572,0.2016005847953216
skin_benchmark_1391.csv,0.6620461988304094,0.6540479532163743,0.6535637426900585,0.6736795321637427,0.46649298245614035,0.4608350877192982,0.4021482456140351,0.3560824561403509,0.5653093567251462,0.2306169590643275,0.2067093567251462
skin_benchmark_1392.csv,0.7088760233918129,0.6843941520467837,0.6838684210526316,0.6601122807017544,0.49197017543859645,0.5184350877192982,0.39988040935672514,0.3949906432748538,0.5887350877192983,0.22786783625730994,0.4058432748538012
skin_benchmark_1393.csv,0.700151461988304,0.6624959064327486,0.6491388888888889,0.6883549707602339,0.451391812865497,0.46223157894736844,0.37013011695906434,0.42755438596491235,0.5724245614035088,0.22987894736842104,0.36645555555555553
skin_benchmark_1394.csv,0.6515222222222222,0.6319327485380117,0.6292388888888889,0.7665859649122806,0.45856023391812867,0.5168497076023392,0.4022029239766082,0.4366900584795322,0.5846631578947368,0.26069590643274854,0.21736432748538015
skin_benchmark_1395.csv,0.6944230994152047,0.6640736842105263,0.6539111111111111,0.6846631578947368,0.4939257309941521,0.4766157894736842,0.37639707602339184,0.4357345029239766,0.5883625730994153,0.24993099415204678,0.2074514619883041
skin_benchmark_1396.csv,0.6893412280701754,0.6624561403508773,0.6499277777777778,0.6481549707602339,0.517153216374269,0.5393888888888889,0.4198719298245614,0.41606315789473686,0.5693608187134502,0.25203742690058484,0.20744444444444446
skin_benchmark_1397.csv,0.6873567251461988,0.6647818713450292,0.6555222222222222,0.6658362573099416,0.4900298245614035,0.4684105263157894,0.3924087719298246,0.45767485380116957,0.5758485380116959,0.23055029239766084,0.21166140350877194
skin_benchmark_1398.csv,0.7335611111111111,0.7144152046783625,0.7149383040935673,0.6787380116959063,0.4455479532163743,0.48555029239766084,0.39585701754385966,0.4015087719298246,0.571566081871345,0.25085614035087717,0.21139941520467836
skin_benchmark_1399.csv,0.7034061403508772,0.6852584795321637,0.6800929824561404,0.6580345029239766,0.4633450292397661,0.49352163742690053,0.39104649122807017,0.4318438596491228,0.5633625730994152,0.2407812865497076,0.19744561403508773
skin_benchmark_1400.csv,0.6859997076023392,0.6613812865497076,0.6589499999999999,0.6740859649122807,0.4630327485380117,0.4933964912280703,0.4125175438596491,0.4611660818713451,0.5827713450292398,0.28197368421052627,0.4390637426900585
skin_benchmark_1401.csv,0.2828766081871345,0.28578245614035086,0.28851929824561406,0.61613216374269,0.5784473684210527,0.46991637426900584,0.3243964912280701,0.47818947368421055,0.6149444444444444,0.41755029239766084,0.6537187134502923
skin_benchmark_1402.csv,0.44784239766081874,0.44844970760233915,0.45140116959064325,0.6504538011695906,0.5818918128654971,0.5129567251461988,0.510290350877193,0.6282523391812864,0.7040040935672515,0.5623479532163743,0.5402684210526316
skin_benchmark_1403.csv,0.36312543859649127,0.3705187134502924,0.38665789473684214,0.542766081871345,0.5655292397660818,0.5009081871345029,0.37399649122807016,0.5301064327485381,0.6215198830409356,0.44264795321637423,0.5479409356725147
skin_benchmark_1404.csv,0.5209906432748539,0.5090345029239767,0.5154093567251462,0.7101438596491227,0.5467461988304093,0.5182883040935673,0.5932479532163742,0.6194777777777778,0.7098134502923976,0.5943099415204678,0.5503888888888888
skin_benchmark_1405.csv,0.29195,0.2961719298245614,0.2992707602339182,0.5953444444444445,0.5690456140350877,0.4847421052631579,0.35240116959064327,0.5096263157894737,0.6121824561403509,0.41673625730994157,0.5400871345029239
skin_benchmark_1406.csv,0.4146576023391813,0.4084438596491228,0.4088716374269005,0.6476853801169591,0.6074976608187135,0.5860906432748537,0.43972076023391815,0.5671152046783625,0.666333918128655,0.49699941520467833,0.5631426900584795
skin_benchmark_1407.csv,0.5371956140350878,0.5297350877192982,0.5372982456140352,0.6376298245614035,0.5724409356725146,0.5362941520467837,0.5143108187134503,0.5956637426900584,0.6309643274853801,0.4928368421052632,0.4600929824561404
skin_benchmark_1408.csv,0.2809359649122807,0.28674035087719296,0.2916251461988304,0.6092912280701754,0.5328631578947368,0.44195964912280705,0.3173891812865497,0.4899847953216374,0.6064608187134504,0.39178479532163746,0.6403637426900584
skin_benchmark_1409.csv,0.576091812865497,0.5644555555555555,0.576322514619883,0.8437795321637427,0.5398005847953216,0.5479649122807018,0.6149584795321638,0.6922099415204679,0.7703953216374269,0.6579801169590643,0.5630877192982456
skin_benchmark_1410.csv,0.6030824561403508,0.5761491228070176,0.5619076023391814,0.7475076023391813,0.5203643274853802,0.49879883040935674,0.6757415204678362,0.6737005847953216,0.7343222222222222,0.6690286549707603,0.5895935672514621
skin_benchmark_1411.csv,0.5582356725146199,0.5296830409356725,0.5238953216374269,0.6553812865497075,0.5504023391812866,0.5407970760233918,0.5870663742690058,0.7010122807017545,0.7616052631578948,0.6438327485380116,0.5628976608187135
skin_benchmark_1412.csv,0.45531345029239767,0.44596900584795324,0.4565102339181286,0.6474690058479533,0.5713087719298245,0.5412771929824561,0.4682853801169591,0.5958649122807017,0.6848760233918129,0.546578947368421,0.5511298245614035
skin_benchmark_1413.csv,0.4740736842105263,0.46620555555555554,0.4778921052631579,0.70488567251462,0.5591722222222222,0.5828675438596491,0.5498850877192981,0.6125751461988305,0.6836394736842105,0.5752821637426901,0.575662865497076
